Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:00:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:          0     22.68      0.00      0.00      0.00      0.00     77.32
Average:          1     17.35      0.00      1.02      0.00      0.00     81.63
Average:          2     20.79      0.00      0.99      0.00      0.00     78.22
Average:          3     17.17      0.00      0.00      0.00      0.00     82.83
Average:          4     14.00      0.00      1.00      1.00      0.00     84.00
Average:          5      2.97      0.00      0.99      0.00      0.00     96.04
Average:          6     14.74      0.00      0.00      0.00      0.00     85.26
Average:          7      1.98      0.00      0.99      0.00      0.00     97.03
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:14        all     14.56      0.00      1.01      0.00      0.00     84.43
11:40:14          0     15.38      0.00      1.92      0.00      0.00     82.69
11:40:14          1     11.46      0.00      1.04      0.00      0.00     87.50
11:40:14          2     15.62      0.00      1.04      0.00      0.00     83.33
11:40:14          3      6.19      0.00      0.00      0.00      0.00     93.81
11:40:14          4     16.83      0.00      0.99      0.00      0.00     82.18
11:40:14          5     17.48      0.00      0.97      0.00      0.00     81.55
11:40:14          6     14.74      0.00      1.05      0.00      0.00     84.21
11:40:14          7     18.37      0.00      1.02      0.00      0.00     80.61

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     14.56      0.00      1.01      0.00      0.00     84.43
Average:          0     15.38      0.00      1.92      0.00      0.00     82.69
Average:          1     11.46      0.00      1.04      0.00      0.00     87.50
Average:          2     15.62      0.00      1.04      0.00      0.00     83.33
Average:          3      6.19      0.00      0.00      0.00      0.00     93.81
Average:          4     16.83      0.00      0.99      0.00      0.00     82.18
Average:          5     17.48      0.00      0.97      0.00      0.00     81.55
Average:          6     14.74      0.00      1.05      0.00      0.00     84.21
Average:          7     18.37      0.00      1.02      0.00      0.00     80.61
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:16        all     14.21      0.00      0.75      0.00      0.00     85.03
11:40:16          0     16.83      0.00      0.99      0.00      0.00     82.18
11:40:16          1     16.00      0.00      0.00      0.00      0.00     84.00
11:40:16          2      9.09      0.00      1.01      0.00      0.00     89.90
11:40:16          3     15.69      0.00      0.98      0.00      0.00     83.33
11:40:16          4     10.42      0.00      0.00      0.00      0.00     89.58
11:40:16          5     18.18      0.00      0.00      0.00      0.00     81.82
11:40:16          6     14.85      0.00      1.98      0.00      0.00     83.17
11:40:16          7     12.37      0.00      1.03      0.00      0.00     86.60

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     14.21      0.00      0.75      0.00      0.00     85.03
Average:          0     16.83      0.00      0.99      0.00      0.00     82.18
Average:          1     16.00      0.00      0.00      0.00      0.00     84.00
Average:          2      9.09      0.00      1.01      0.00      0.00     89.90
Average:          3     15.69      0.00      0.98      0.00      0.00     83.33
Average:          4     10.42      0.00      0.00      0.00      0.00     89.58
Average:          5     18.18      0.00      0.00      0.00      0.00     81.82
Average:          6     14.85      0.00      1.98      0.00      0.00     83.17
Average:          7     12.37      0.00      1.03      0.00      0.00     86.60
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:18        all     14.14      0.00      0.13      0.00      0.00     85.73
11:40:18          0      0.00      0.00      0.00      0.00      0.00    100.00
11:40:18          1      1.00      0.00      0.00      0.00      0.00     99.00
11:40:18          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:18          3     27.55      0.00      0.00      0.00      0.00     72.45
11:40:18          4     28.28      0.00      0.00      0.00      0.00     71.72
11:40:18          5      0.00      0.00      0.00      0.00      0.00    100.00
11:40:18          6     28.57      0.00      0.00      0.00      0.00     71.43
11:40:18          7     28.57      0.00      1.02      0.00      0.00     70.41

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     14.14      0.00      0.13      0.00      0.00     85.73
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      1.00      0.00      0.00      0.00      0.00     99.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3     27.55      0.00      0.00      0.00      0.00     72.45
Average:          4     28.28      0.00      0.00      0.00      0.00     71.72
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6     28.57      0.00      0.00      0.00      0.00     71.43
Average:          7     28.57      0.00      1.02      0.00      0.00     70.41
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:20        all     14.94      0.00      1.27      0.00      0.00     83.80
11:40:20          0     11.46      0.00      0.00      0.00      0.00     88.54
11:40:20          1     21.78      0.00      0.99      0.00      0.00     77.23
11:40:20          2     17.17      0.00      2.02      0.00      0.00     80.81
11:40:20          3     11.22      0.00      1.02      0.00      0.00     87.76
11:40:20          4     18.37      0.00      2.04      0.00      0.00     79.59
11:40:20          5      9.09      0.00      1.01      0.00      0.00     89.90
11:40:20          6     15.00      0.00      1.00      0.00      0.00     84.00
11:40:20          7     15.15      0.00      2.02      0.00      0.00     82.83

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     14.94      0.00      1.27      0.00      0.00     83.80
Average:          0     11.46      0.00      0.00      0.00      0.00     88.54
Average:          1     21.78      0.00      0.99      0.00      0.00     77.23
Average:          2     17.17      0.00      2.02      0.00      0.00     80.81
Average:          3     11.22      0.00      1.02      0.00      0.00     87.76
Average:          4     18.37      0.00      2.04      0.00      0.00     79.59
Average:          5      9.09      0.00      1.01      0.00      0.00     89.90
Average:          6     15.00      0.00      1.00      0.00      0.00     84.00
Average:          7     15.15      0.00      2.02      0.00      0.00     82.83
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:22        all     15.09      0.00      0.50      0.25      0.00     84.15
11:40:22          0      2.00      0.00      0.00      0.00      0.00     98.00
11:40:22          1     25.77      0.00      0.00      0.00      0.00     74.23
11:40:22          2     22.92      0.00      1.04      0.00      0.00     76.04
11:40:22          3      1.00      0.00      0.00      1.00      0.00     98.00
11:40:22          4     19.39      0.00      1.02      1.02      0.00     78.57
11:40:22          5     15.53      0.00      0.97      0.00      0.00     83.50
11:40:22          6     14.71      0.00      0.98      0.00      0.00     84.31
11:40:22          7     20.20      0.00      0.00      0.00      0.00     79.80

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     15.09      0.00      0.50      0.25      0.00     84.15
Average:          0      2.00      0.00      0.00      0.00      0.00     98.00
Average:          1     25.77      0.00      0.00      0.00      0.00     74.23
Average:          2     22.92      0.00      1.04      0.00      0.00     76.04
Average:          3      1.00      0.00      0.00      1.00      0.00     98.00
Average:          4     19.39      0.00      1.02      1.02      0.00     78.57
Average:          5     15.53      0.00      0.97      0.00      0.00     83.50
Average:          6     14.71      0.00      0.98      0.00      0.00     84.31
Average:          7     20.20      0.00      0.00      0.00      0.00     79.80
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:24        all     13.82      0.00      0.50      0.00      0.00     85.68
11:40:24          0     26.80      0.00      0.00      0.00      0.00     73.20
11:40:24          1     13.13      0.00      1.01      0.00      0.00     85.86
11:40:24          2     27.55      0.00      1.02      0.00      0.00     71.43
11:40:24          3     13.86      0.00      0.99      0.00      0.00     85.15
11:40:24          4      0.00      0.00      0.00      0.00      0.00    100.00
11:40:24          5      0.99      0.00      0.00      0.00      0.00     99.01
11:40:24          6      0.00      0.00      0.00      0.00      0.00    100.00
11:40:24          7     29.00      0.00      1.00      0.00      0.00     70.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.82      0.00      0.50      0.00      0.00     85.68
Average:          0     26.80      0.00      0.00      0.00      0.00     73.20
Average:          1     13.13      0.00      1.01      0.00      0.00     85.86
Average:          2     27.55      0.00      1.02      0.00      0.00     71.43
Average:          3     13.86      0.00      0.99      0.00      0.00     85.15
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.99      0.00      0.00      0.00      0.00     99.01
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7     29.00      0.00      1.00      0.00      0.00     70.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:26        all     13.75      0.00      0.63      0.00      0.00     85.62
11:40:26          0     22.22      0.00      1.01      0.00      0.00     76.77
11:40:26          1     14.14      0.00      1.01      0.00      0.00     84.85
11:40:26          2     25.77      0.00      0.00      0.00      0.00     74.23
11:40:26          3      5.05      0.00      0.00      0.00      0.00     94.95
11:40:26          4     15.84      0.00      0.00      0.00      0.00     84.16
11:40:26          5      5.05      0.00      0.00      0.00      0.00     94.95
11:40:26          6      0.00      0.00      1.01      0.00      0.00     98.99
11:40:26          7     22.00      0.00      2.00      0.00      0.00     76.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.75      0.00      0.63      0.00      0.00     85.62
Average:          0     22.22      0.00      1.01      0.00      0.00     76.77
Average:          1     14.14      0.00      1.01      0.00      0.00     84.85
Average:          2     25.77      0.00      0.00      0.00      0.00     74.23
Average:          3      5.05      0.00      0.00      0.00      0.00     94.95
Average:          4     15.84      0.00      0.00      0.00      0.00     84.16
Average:          5      5.05      0.00      0.00      0.00      0.00     94.95
Average:          6      0.00      0.00      1.01      0.00      0.00     98.99
Average:          7     22.00      0.00      2.00      0.00      0.00     76.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:27        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:28        all     16.10      0.00      0.75      0.00      0.00     83.14
11:40:28          0     17.17      0.00      1.01      0.00      0.00     81.82
11:40:28          1     15.53      0.00      0.00      0.00      0.00     84.47
11:40:28          2     20.83      0.00      0.00      0.00      0.00     79.17
11:40:28          3     18.37      0.00      0.00      0.00      0.00     81.63
11:40:28          4     19.19      0.00      2.02      0.00      0.00     78.79
11:40:28          5     19.80      0.00      0.99      0.00      0.00     79.21
11:40:28          6      9.09      0.00      2.02      0.00      0.00     88.89
11:40:28          7      9.00      0.00      0.00      0.00      0.00     91.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     16.10      0.00      0.75      0.00      0.00     83.14
Average:          0     17.17      0.00      1.01      0.00      0.00     81.82
Average:          1     15.53      0.00      0.00      0.00      0.00     84.47
Average:          2     20.83      0.00      0.00      0.00      0.00     79.17
Average:          3     18.37      0.00      0.00      0.00      0.00     81.63
Average:          4     19.19      0.00      2.02      0.00      0.00     78.79
Average:          5     19.80      0.00      0.99      0.00      0.00     79.21
Average:          6      9.09      0.00      2.02      0.00      0.00     88.89
Average:          7      9.00      0.00      0.00      0.00      0.00     91.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:30        all     13.78      0.00      0.38      0.00      0.00     85.84
11:40:30          0     12.24      0.00      0.00      0.00      0.00     87.76
11:40:30          1     12.24      0.00      1.02      0.00      0.00     86.73
11:40:30          2     10.31      0.00      1.03      0.00      0.00     88.66
11:40:30          3     13.13      0.00      0.00      0.00      0.00     86.87
11:40:30          4     23.00      0.00      0.00      0.00      0.00     77.00
11:40:30          5     14.00      0.00      0.00      0.00      0.00     86.00
11:40:30          6     12.12      0.00      1.01      0.00      0.00     86.87
11:40:30          7     13.00      0.00      0.00      0.00      0.00     87.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     13.78      0.00      0.38      0.00      0.00     85.84
Average:          0     12.24      0.00      0.00      0.00      0.00     87.76
Average:          1     12.24      0.00      1.02      0.00      0.00     86.73
Average:          2     10.31      0.00      1.03      0.00      0.00     88.66
Average:          3     13.13      0.00      0.00      0.00      0.00     86.87
Average:          4     23.00      0.00      0.00      0.00      0.00     77.00
Average:          5     14.00      0.00      0.00      0.00      0.00     86.00
Average:          6     12.12      0.00      1.01      0.00      0.00     86.87
Average:          7     13.00      0.00      0.00      0.00      0.00     87.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:31        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:32        all     14.05      0.00      0.75      0.25      0.00     84.94
11:40:32          0     16.16      0.00      1.01      0.00      0.00     82.83
11:40:32          1      1.00      0.00      1.00      0.00      0.00     98.00
11:40:32          2     15.15      0.00      0.00      0.00      0.00     84.85
11:40:32          3     14.00      0.00      0.00      2.00      0.00     84.00
11:40:32          4     13.54      0.00      0.00      0.00      0.00     86.46
11:40:32          5     13.13      0.00      0.00      0.00      0.00     86.87
11:40:32          6     10.00      0.00      2.00      0.00      0.00     88.00
11:40:32          7     28.85      0.00      1.92      0.00      0.00     69.23

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     14.05      0.00      0.75      0.25      0.00     84.94
Average:          0     16.16      0.00      1.01      0.00      0.00     82.83
Average:          1      1.00      0.00      1.00      0.00      0.00     98.00
Average:          2     15.15      0.00      0.00      0.00      0.00     84.85
Average:          3     14.00      0.00      0.00      2.00      0.00     84.00
Average:          4     13.54      0.00      0.00      0.00      0.00     86.46
Average:          5     13.13      0.00      0.00      0.00      0.00     86.87
Average:          6     10.00      0.00      2.00      0.00      0.00     88.00
Average:          7     28.85      0.00      1.92      0.00      0.00     69.23
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:34        all     12.09      0.00      3.49      0.12      0.00     84.29
11:40:34          0     12.12      0.00      2.02      0.00      0.00     85.86
11:40:34          1     10.00      0.00      1.00      0.00      0.00     89.00
11:40:34          2     11.00      0.00      1.00      0.00      0.00     88.00
11:40:34          3      8.00      0.00      1.00      0.00      0.00     91.00
11:40:34          4      9.00      0.00      1.00      0.00      0.00     90.00
11:40:34          5     11.76      0.00      0.98      0.98      0.00     86.27
11:40:34          6     21.00      0.00     19.00      0.00      0.00     60.00
11:40:34          7     13.86      0.00      1.98      0.00      0.00     84.16

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.09      0.00      3.49      0.12      0.00     84.29
Average:          0     12.12      0.00      2.02      0.00      0.00     85.86
Average:          1     10.00      0.00      1.00      0.00      0.00     89.00
Average:          2     11.00      0.00      1.00      0.00      0.00     88.00
Average:          3      8.00      0.00      1.00      0.00      0.00     91.00
Average:          4      9.00      0.00      1.00      0.00      0.00     90.00
Average:          5     11.76      0.00      0.98      0.98      0.00     86.27
Average:          6     21.00      0.00     19.00      0.00      0.00     60.00
Average:          7     13.86      0.00      1.98      0.00      0.00     84.16
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:36        all      9.62      0.00      2.88      0.00      0.00     87.50
11:40:36          0      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          1      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          4      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          5      0.00      0.00      0.00      0.00      0.00    100.00
11:40:36          6     77.00      0.00     23.00      0.00      0.00      0.00
11:40:36          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all      9.62      0.00      2.88      0.00      0.00     87.50
Average:          0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6     77.00      0.00     23.00      0.00      0.00      0.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:37        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:38        all     77.00      0.00      3.75      3.25      0.00     16.00
11:40:38          0     74.51      0.00      2.94      3.92      0.00     18.63
11:40:38          1     78.79      0.00      2.02      2.02      0.00     17.17
11:40:38          2     74.75      0.00      3.03      4.04      0.00     18.18
11:40:38          3     75.76      0.00      3.03      2.02      0.00     19.19
11:40:38          4     76.24      0.00      2.97      2.97      0.00     17.82
11:40:38          5     74.00      0.00      3.00      4.00      0.00     19.00
11:40:38          6     86.14      0.00     10.89      2.97      0.00      0.00
11:40:38          7     75.76      0.00      2.02      4.04      0.00     18.18

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     77.00      0.00      3.75      3.25      0.00     16.00
Average:          0     74.51      0.00      2.94      3.92      0.00     18.63
Average:          1     78.79      0.00      2.02      2.02      0.00     17.17
Average:          2     74.75      0.00      3.03      4.04      0.00     18.18
Average:          3     75.76      0.00      3.03      2.02      0.00     19.19
Average:          4     76.24      0.00      2.97      2.97      0.00     17.82
Average:          5     74.00      0.00      3.00      4.00      0.00     19.00
Average:          6     86.14      0.00     10.89      2.97      0.00      0.00
Average:          7     75.76      0.00      2.02      4.04      0.00     18.18
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:39        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:40        all     55.18      0.00      3.66     18.43      0.00     22.73
11:40:40          0     56.00      0.00     20.00     17.00      0.00      7.00
11:40:40          1     55.00      0.00      1.00     16.00      0.00     28.00
11:40:40          2     54.74      0.00      1.05     22.11      0.00     22.11
11:40:40          3     56.44      0.00      1.98     19.80      0.00     21.78
11:40:40          4     52.53      0.00      2.02     17.17      0.00     28.28
11:40:40          5     55.10      0.00      1.02     18.37      0.00     25.51
11:40:40          6     58.00      0.00      1.00     21.00      0.00     20.00
11:40:40          7     53.54      0.00      1.01     16.16      0.00     29.29

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     55.18      0.00      3.66     18.43      0.00     22.73
Average:          0     56.00      0.00     20.00     17.00      0.00      7.00
Average:          1     55.00      0.00      1.00     16.00      0.00     28.00
Average:          2     54.74      0.00      1.05     22.11      0.00     22.11
Average:          3     56.44      0.00      1.98     19.80      0.00     21.78
Average:          4     52.53      0.00      2.02     17.17      0.00     28.28
Average:          5     55.10      0.00      1.02     18.37      0.00     25.51
Average:          6     58.00      0.00      1.00     21.00      0.00     20.00
Average:          7     53.54      0.00      1.01     16.16      0.00     29.29
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:41        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:42        all     21.70      0.00      9.77     36.29      0.00     32.23
11:40:42          0     45.00      0.00     18.00     36.00      0.00      1.00
11:40:42          1     18.18      0.00      9.09     36.36      0.00     36.36
11:40:42          2     18.56      0.00      7.22     37.11      0.00     37.11
11:40:42          3     17.35      0.00      8.16     36.73      0.00     37.76
11:40:42          4     17.35      0.00     10.20     35.71      0.00     36.73
11:40:42          5     19.59      0.00      7.22     36.08      0.00     37.11
11:40:42          6     18.37      0.00      8.16     36.73      0.00     36.73
11:40:42          7     18.81      0.00      9.90     35.64      0.00     35.64

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     21.70      0.00      9.77     36.29      0.00     32.23
Average:          0     45.00      0.00     18.00     36.00      0.00      1.00
Average:          1     18.18      0.00      9.09     36.36      0.00     36.36
Average:          2     18.56      0.00      7.22     37.11      0.00     37.11
Average:          3     17.35      0.00      8.16     36.73      0.00     37.76
Average:          4     17.35      0.00     10.20     35.71      0.00     36.73
Average:          5     19.59      0.00      7.22     36.08      0.00     37.11
Average:          6     18.37      0.00      8.16     36.73      0.00     36.73
Average:          7     18.81      0.00      9.90     35.64      0.00     35.64
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:43        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:44        all     12.50      0.00      0.25      0.00      0.00     87.25
11:40:44          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:44          1      0.00      0.00      0.00      0.00      0.00    100.00
11:40:44          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:44          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:44          4      0.00      0.00      0.99      0.00      0.00     99.01
11:40:44          5      0.00      0.00      1.00      0.00      0.00     99.00
11:40:44          6      0.00      0.00      0.00      0.00      0.00    100.00
11:40:44          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.25      0.00      0.00     87.25
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.99      0.00      0.00     99.01
Average:          5      0.00      0.00      1.00      0.00      0.00     99.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:46        all     12.52      0.00      0.13      0.00      0.00     87.36
11:40:46          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:46          1      0.00      0.00      0.00      0.00      0.00    100.00
11:40:46          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:46          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:46          4      0.00      0.00      0.00      0.00      0.00    100.00
11:40:46          5      0.00      0.00      1.00      0.00      0.00     99.00
11:40:46          6      0.00      0.00      0.00      0.00      0.00    100.00
11:40:46          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.52      0.00      0.13      0.00      0.00     87.36
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      1.00      0.00      0.00     99.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:48        all     12.48      0.00      0.00      0.37      0.00     87.14
11:40:48          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:48          1      0.00      0.00      0.00      0.00      0.00    100.00
11:40:48          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:48          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:48          4      0.00      0.00      0.00      1.98      0.00     98.02
11:40:48          5      0.00      0.00      0.00      0.00      0.00    100.00
11:40:48          6      0.00      0.00      0.00      1.00      0.00     99.00
11:40:48          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.48      0.00      0.00      0.37      0.00     87.14
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      1.98      0.00     98.02
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      1.00      0.00     99.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:49        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:50        all     12.50      0.00      0.00      0.00      0.00     87.50
11:40:50          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:50          1      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          4      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          5      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          6      0.00      0.00      0.00      0.00      0.00    100.00
11:40:50          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.50      0.00      0.00      0.00      0.00     87.50
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.00      0.00      0.00    100.00
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:51        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:52        all     12.48      0.00      0.25      0.00      0.00     87.27
11:40:52          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:52          1      0.00      0.00      1.00      0.00      0.00     99.00
11:40:52          2      0.00      0.00      0.00      0.00      0.00    100.00
11:40:52          3      0.00      0.00      0.00      0.00      0.00    100.00
11:40:52          4      0.00      0.00      0.00      0.00      0.00    100.00
11:40:52          5      0.00      0.00      0.99      0.00      0.00     99.01
11:40:52          6      0.00      0.00      0.00      0.00      0.00    100.00
11:40:52          7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     12.48      0.00      0.25      0.00      0.00     87.27
Average:          0    100.00      0.00      0.00      0.00      0.00      0.00
Average:          1      0.00      0.00      1.00      0.00      0.00     99.00
Average:          2      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00    100.00
Average:          5      0.00      0.00      0.99      0.00      0.00     99.01
Average:          6      0.00      0.00      0.00      0.00      0.00    100.00
Average:          7      0.00      0.00      0.00      0.00      0.00    100.00
Linux 5.15.0-73-generic (bianca-MS-7C00) 	08/06/23 	_x86_64_	(8 CPU)

11:40:53        CPU     %user     %nice   %system   %iowait    %steal     %idle
11:40:54        all     12.50      0.00      0.00      0.00      0.00     87.50
11:40:54          0    100.00      0.00      0.00      0.00      0.00      0.00
11:40:54          1      0.00      0.00      0.00      0.00      0.00    100.00
